cnn_seed,run_seed,round_id,model_name,model_display_name,training_mode,epochs,train_loss_final,train_accuracy_final,elapsed_seconds,train_fold_id,test_fold_ids,raw_train_sample_count,raw_test_sample_count,real_train_patch_count,gan_train_patch_count,total_train_patch_count,test_patch_count,real_train_cocci_count,real_train_bacilli_count,gan_train_cocci_count,gan_train_bacilli_count,train_cocci_count,train_bacilli_count,test_cocci_count,test_bacilli_count,sample_count,tp,tn,fp,fn,accuracy,accuracy_cocci,accuracy_bacilli,precision_cocci,recall_cocci,f1_cocci,precision_bacilli,recall_bacilli,f1_bacilli,macro_precision,macro_recall,macro_f1,balanced_accuracy,checkpoint_path,prediction_path,training_history_path,run_tag
2026,2026,2,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.000128,1.0,178.14,2,"1,3,4,5",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3659,2574,18,13,0.995051,0.993056,0.99646,0.994975,0.993056,0.994014,0.995105,0.99646,0.995782,0.99504,0.994758,0.994898,0.994758,checkpoints/09_convnextv2nano_baseline_dibas/seed_2026_round_2_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2026_round_2_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2026_round_2_training_history.csv,09_convnextv2nano_baseline_dibas
2026,2026,3,convnextv2nano,ConvNeXtV2-Nano,baseline,10,3.7e-05,1.0,178.7,3,"1,2,4,5",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3634,2586,6,38,0.992976,0.997685,0.989651,0.985518,0.997685,0.991564,0.998352,0.989651,0.993982,0.991935,0.993668,0.992773,0.993668,checkpoints/09_convnextv2nano_baseline_dibas/seed_2026_round_3_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2026_round_3_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2026_round_3_training_history.csv,09_convnextv2nano_baseline_dibas
2026,2026,4,convnextv2nano,ConvNeXtV2-Nano,baseline,10,7.1e-05,1.0,178.84,4,"1,2,3,5",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3656,2577,15,16,0.995051,0.994213,0.995643,0.99383,0.994213,0.994021,0.995914,0.995643,0.995778,0.994872,0.994928,0.9949,0.994928,checkpoints/09_convnextv2nano_baseline_dibas/seed_2026_round_4_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2026_round_4_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2026_round_4_training_history.csv,09_convnextv2nano_baseline_dibas
2026,2026,5,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.006159,0.997446,178.83,5,"1,2,3,4",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3666,2528,64,6,0.988825,0.975309,0.998366,0.997632,0.975309,0.986344,0.982842,0.998366,0.990543,0.990237,0.986837,0.988444,0.986837,checkpoints/09_convnextv2nano_baseline_dibas/seed_2026_round_5_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2026_round_5_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2026_round_5_training_history.csv,09_convnextv2nano_baseline_dibas
2027,2027,1,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.002337,0.999361,182.4,1,"2,3,4,5",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3655,2558,34,17,0.991858,0.986883,0.99537,0.993398,0.986883,0.99013,0.990783,0.99537,0.993072,0.992091,0.991127,0.991601,0.991127,checkpoints/09_convnextv2nano_baseline_dibas/seed_2027_round_1_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2027_round_1_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2027_round_1_training_history.csv,09_convnextv2nano_baseline_dibas
2027,2027,2,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.000247,1.0,183.25,2,"1,3,4,5",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3649,2577,15,23,0.993934,0.994213,0.993736,0.991154,0.994213,0.992681,0.995906,0.993736,0.99482,0.99353,0.993975,0.993751,0.993975,checkpoints/09_convnextv2nano_baseline_dibas/seed_2027_round_2_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2027_round_2_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2027_round_2_training_history.csv,09_convnextv2nano_baseline_dibas
2027,2027,3,convnextv2nano,ConvNeXtV2-Nano,baseline,10,3.7e-05,1.0,178.36,3,"1,2,4,5",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3617,2588,4,55,0.990581,0.998457,0.985022,0.97919,0.998457,0.98873,0.998895,0.985022,0.99191,0.989043,0.991739,0.99032,0.991739,checkpoints/09_convnextv2nano_baseline_dibas/seed_2027_round_3_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2027_round_3_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2027_round_3_training_history.csv,09_convnextv2nano_baseline_dibas
2027,2027,4,convnextv2nano,ConvNeXtV2-Nano,baseline,10,7.5e-05,1.0,178.79,4,"1,2,3,5",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3657,2555,37,15,0.991699,0.985725,0.995915,0.994163,0.985725,0.989926,0.989984,0.995915,0.992941,0.992074,0.99082,0.991433,0.99082,checkpoints/09_convnextv2nano_baseline_dibas/seed_2027_round_4_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2027_round_4_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2027_round_4_training_history.csv,09_convnextv2nano_baseline_dibas
2027,2027,5,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.006802,0.997446,178.62,5,"1,2,3,4",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3666,2526,66,6,0.988506,0.974537,0.998366,0.99763,0.974537,0.985948,0.982315,0.998366,0.990276,0.989973,0.986452,0.988112,0.986452,checkpoints/09_convnextv2nano_baseline_dibas/seed_2027_round_5_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2027_round_5_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2027_round_5_training_history.csv,09_convnextv2nano_baseline_dibas
2028,2028,1,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.011797,0.992337,178.44,1,"2,3,4,5",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3652,2565,27,20,0.992497,0.989583,0.994553,0.992263,0.989583,0.990921,0.992661,0.994553,0.993606,0.992462,0.992068,0.992264,0.992068,checkpoints/09_convnextv2nano_baseline_dibas/seed_2028_round_1_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2028_round_1_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2028_round_1_training_history.csv,09_convnextv2nano_baseline_dibas
2028,2028,2,convnextv2nano,ConvNeXtV2-Nano,baseline,10,5.4e-05,1.0,180.11,2,"1,3,4,5",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3659,2576,16,13,0.99537,0.993827,0.99646,0.994979,0.993827,0.994403,0.995646,0.99646,0.996053,0.995313,0.995143,0.995228,0.995143,checkpoints/09_convnextv2nano_baseline_dibas/seed_2028_round_2_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2028_round_2_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2028_round_2_training_history.csv,09_convnextv2nano_baseline_dibas
2028,2028,3,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.025277,0.992337,179.01,3,"1,2,4,5",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3398,2587,5,274,0.95546,0.998071,0.925381,0.904229,0.998071,0.948836,0.998531,0.925381,0.960565,0.95138,0.961726,0.9547,0.961726,checkpoints/09_convnextv2nano_baseline_dibas/seed_2028_round_3_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2028_round_3_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2028_round_3_training_history.csv,09_convnextv2nano_baseline_dibas
2028,2028,4,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.000191,1.0,178.76,4,"1,2,3,5",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3659,2571,21,13,0.994572,0.991898,0.99646,0.994969,0.991898,0.993431,0.994293,0.99646,0.995375,0.994631,0.994179,0.994403,0.994179,checkpoints/09_convnextv2nano_baseline_dibas/seed_2028_round_4_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2028_round_4_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2028_round_4_training_history.csv,09_convnextv2nano_baseline_dibas
2028,2028,5,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.00622,0.997446,178.67,5,"1,2,3,4",29,116,1566,0,1566,6264,648,918,0,0,648,918,2592,3672,6264,3667,2516,76,5,0.987069,0.970679,0.998638,0.998017,0.970679,0.984158,0.979695,0.998638,0.989076,0.988856,0.984659,0.986617,0.984659,checkpoints/09_convnextv2nano_baseline_dibas/seed_2028_round_5_final.pth,results/09_convnextv2nano_baseline_dibas/seed_2028_round_5_predictions.csv,results/09_convnextv2nano_baseline_dibas/seed_2028_round_5_training_history.csv,09_convnextv2nano_baseline_dibas
2026,2026,1,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.006098,0.998911,252.23,1,"2,3,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3657,2461,131,15,0.976692,0.94946,0.995915,0.993942,0.94946,0.971192,0.965417,0.995915,0.980429,0.979679,0.972687,0.97581,0.972687,checkpoints/10_convnextv2nano_gan_dibas/seed_2026_round_1_final.pth,results/10_convnextv2nano_gan_dibas/seed_2026_round_1_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2026_round_1_training_history.csv,10_convnextv2nano_gan_dibas
2026,2026,2,convnextv2nano,ConvNeXtV2-Nano,gan,10,2.8e-05,1.0,214.98,2,"1,3,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3630,2579,13,42,0.99122,0.994985,0.988562,0.983976,0.994985,0.989449,0.996432,0.988562,0.992481,0.990204,0.991773,0.990965,0.991773,checkpoints/10_convnextv2nano_gan_dibas/seed_2026_round_2_final.pth,results/10_convnextv2nano_gan_dibas/seed_2026_round_2_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2026_round_2_training_history.csv,10_convnextv2nano_gan_dibas
2026,2026,3,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.000149,1.0,214.5,3,"1,2,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3616,2582,10,56,0.989464,0.996142,0.984749,0.978772,0.996142,0.98738,0.997242,0.984749,0.990956,0.988007,0.990446,0.989168,0.990446,checkpoints/10_convnextv2nano_gan_dibas/seed_2026_round_3_final.pth,results/10_convnextv2nano_gan_dibas/seed_2026_round_3_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2026_round_3_training_history.csv,10_convnextv2nano_gan_dibas
2026,2026,4,convnextv2nano,ConvNeXtV2-Nano,gan,10,7.2e-05,1.0,214.36,4,"1,2,3,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3660,2570,22,12,0.994572,0.991512,0.996732,0.995352,0.991512,0.993429,0.994025,0.996732,0.995377,0.994689,0.994122,0.994403,0.994122,checkpoints/10_convnextv2nano_gan_dibas/seed_2026_round_4_final.pth,results/10_convnextv2nano_gan_dibas/seed_2026_round_4_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2026_round_4_training_history.csv,10_convnextv2nano_gan_dibas
2026,2026,5,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.006384,0.997821,216.03,5,"1,2,3,4",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3666,2532,60,6,0.989464,0.976852,0.998366,0.997636,0.976852,0.987135,0.983897,0.998366,0.991079,0.990766,0.987609,0.989107,0.987609,checkpoints/10_convnextv2nano_gan_dibas/seed_2026_round_5_final.pth,results/10_convnextv2nano_gan_dibas/seed_2026_round_5_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2026_round_5_training_history.csv,10_convnextv2nano_gan_dibas
2027,2027,1,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.002658,0.999455,216.6,1,"2,3,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3650,2546,46,22,0.989144,0.982253,0.994009,0.991433,0.982253,0.986822,0.987554,0.994009,0.990771,0.989494,0.988131,0.988796,0.988131,checkpoints/10_convnextv2nano_gan_dibas/seed_2027_round_1_final.pth,results/10_convnextv2nano_gan_dibas/seed_2027_round_1_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2027_round_1_training_history.csv,10_convnextv2nano_gan_dibas
2027,2027,2,convnextv2nano,ConvNeXtV2-Nano,gan,10,5.1e-05,1.0,218.03,2,"1,3,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3647,2578,14,25,0.993774,0.994599,0.993192,0.990396,0.994599,0.992493,0.996176,0.993192,0.994682,0.993286,0.993895,0.993587,0.993895,checkpoints/10_convnextv2nano_gan_dibas/seed_2027_round_2_final.pth,results/10_convnextv2nano_gan_dibas/seed_2027_round_2_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2027_round_2_training_history.csv,10_convnextv2nano_gan_dibas
2027,2027,3,convnextv2nano,ConvNeXtV2-Nano,gan,10,6.6e-05,1.0,217.53,3,"1,2,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3617,2589,3,55,0.990741,0.998843,0.985022,0.979198,0.998843,0.988923,0.999171,0.985022,0.992046,0.989185,0.991932,0.990484,0.991932,checkpoints/10_convnextv2nano_gan_dibas/seed_2027_round_3_final.pth,results/10_convnextv2nano_gan_dibas/seed_2027_round_3_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2027_round_3_training_history.csv,10_convnextv2nano_gan_dibas
2027,2027,4,convnextv2nano,ConvNeXtV2-Nano,gan,10,5.1e-05,1.0,220.68,4,"1,2,3,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3657,2571,21,15,0.994253,0.991898,0.995915,0.9942,0.991898,0.993048,0.99429,0.995915,0.995102,0.994245,0.993907,0.994075,0.993907,checkpoints/10_convnextv2nano_gan_dibas/seed_2027_round_4_final.pth,results/10_convnextv2nano_gan_dibas/seed_2027_round_4_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2027_round_4_training_history.csv,10_convnextv2nano_gan_dibas
2027,2027,5,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.005878,0.997821,218.67,5,"1,2,3,4",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3660,2528,64,12,0.987867,0.975309,0.996732,0.995276,0.975309,0.985191,0.982814,0.996732,0.989724,0.989045,0.98602,0.987458,0.98602,checkpoints/10_convnextv2nano_gan_dibas/seed_2027_round_5_final.pth,results/10_convnextv2nano_gan_dibas/seed_2027_round_5_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2027_round_5_training_history.csv,10_convnextv2nano_gan_dibas
2028,2028,1,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.003671,0.999455,217.86,1,"2,3,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3644,2538,54,28,0.986909,0.979167,0.992375,0.989088,0.979167,0.984102,0.985398,0.992375,0.988874,0.987243,0.985771,0.986488,0.985771,checkpoints/10_convnextv2nano_gan_dibas/seed_2028_round_1_final.pth,results/10_convnextv2nano_gan_dibas/seed_2028_round_1_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2028_round_1_training_history.csv,10_convnextv2nano_gan_dibas
2028,2028,2,convnextv2nano,ConvNeXtV2-Nano,gan,10,7.6e-05,1.0,217.07,2,"1,3,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3654,2575,17,18,0.994413,0.993441,0.995098,0.993058,0.993441,0.99325,0.995369,0.995098,0.995234,0.994214,0.99427,0.994242,0.99427,checkpoints/10_convnextv2nano_gan_dibas/seed_2028_round_2_final.pth,results/10_convnextv2nano_gan_dibas/seed_2028_round_2_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2028_round_2_training_history.csv,10_convnextv2nano_gan_dibas
2028,2028,3,convnextv2nano,ConvNeXtV2-Nano,gan,10,4.3e-05,1.0,218.64,3,"1,2,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3602,2583,9,70,0.987388,0.996528,0.980937,0.973615,0.996528,0.984938,0.997508,0.980937,0.989153,0.985561,0.988732,0.987045,0.988732,checkpoints/10_convnextv2nano_gan_dibas/seed_2028_round_3_final.pth,results/10_convnextv2nano_gan_dibas/seed_2028_round_3_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2028_round_3_training_history.csv,10_convnextv2nano_gan_dibas
2028,2028,4,convnextv2nano,ConvNeXtV2-Nano,gan,10,7.2e-05,1.0,218.39,4,"1,2,3,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3659,2570,22,13,0.994413,0.991512,0.99646,0.994967,0.991512,0.993237,0.994023,0.99646,0.99524,0.994495,0.993986,0.994238,0.993986,checkpoints/10_convnextv2nano_gan_dibas/seed_2028_round_4_final.pth,results/10_convnextv2nano_gan_dibas/seed_2028_round_4_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2028_round_4_training_history.csv,10_convnextv2nano_gan_dibas
2028,2028,5,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.005923,0.997821,219.56,5,"1,2,3,4",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3663,2540,52,9,0.990262,0.979938,0.997549,0.996469,0.979938,0.988135,0.986003,0.997549,0.991742,0.991236,0.988744,0.989938,0.988744,checkpoints/10_convnextv2nano_gan_dibas/seed_2028_round_5_final.pth,results/10_convnextv2nano_gan_dibas/seed_2028_round_5_predictions.csv,results/10_convnextv2nano_gan_dibas/seed_2028_round_5_training_history.csv,10_convnextv2nano_gan_dibas
2026,2026,1,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.00243,0.999455,247.83,1,"2,3,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3663,2524,68,9,0.987708,0.973765,0.997549,0.996447,0.973765,0.984976,0.981774,0.997549,0.989599,0.989111,0.985657,0.987287,0.985657,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2026_round_1_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2026_round_1_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2026_round_1_training_history.csv,28_convnextv2nano_stylegan3_dibas
2026,2026,2,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.000515,1.0,205.21,2,"1,3,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3662,2548,44,10,0.991379,0.983025,0.997277,0.996091,0.983025,0.989515,0.988127,0.997277,0.992681,0.992109,0.990151,0.991098,0.990151,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2026_round_2_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2026_round_2_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2026_round_2_training_history.csv,28_convnextv2nano_stylegan3_dibas
2026,2026,3,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,5.4e-05,1.0,204.68,3,"1,2,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3620,2577,15,52,0.989304,0.994213,0.985839,0.980221,0.994213,0.987167,0.995873,0.985839,0.990831,0.988047,0.990026,0.988999,0.990026,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2026_round_3_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2026_round_3_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2026_round_3_training_history.csv,28_convnextv2nano_stylegan3_dibas
2026,2026,4,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,5.5e-05,1.0,204.57,4,"1,2,3,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3659,2569,23,13,0.994253,0.991127,0.99646,0.994965,0.991127,0.993042,0.993753,0.99646,0.995105,0.994359,0.993793,0.994073,0.993793,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2026_round_4_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2026_round_4_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2026_round_4_training_history.csv,28_convnextv2nano_stylegan3_dibas
2026,2026,5,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.00928,0.996732,205.5,5,"1,2,3,4",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3656,2551,41,16,0.9909,0.984182,0.995643,0.993767,0.984182,0.988951,0.98891,0.995643,0.992265,0.991338,0.989912,0.990608,0.989912,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2026_round_5_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2026_round_5_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2026_round_5_training_history.csv,28_convnextv2nano_stylegan3_dibas
2027,2027,1,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.002744,0.999455,204.97,1,"2,3,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3660,2536,56,12,0.989144,0.978395,0.996732,0.99529,0.978395,0.98677,0.98493,0.996732,0.990796,0.99011,0.987564,0.988783,0.987564,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2027_round_1_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2027_round_1_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2027_round_1_training_history.csv,28_convnextv2nano_stylegan3_dibas
2027,2027,2,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,3.5e-05,1.0,204.9,2,"1,3,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3649,2578,14,23,0.994093,0.994599,0.993736,0.991157,0.994599,0.992875,0.996178,0.993736,0.994956,0.993668,0.994168,0.993915,0.994168,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2027_round_2_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2027_round_2_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2027_round_2_training_history.csv,28_convnextv2nano_stylegan3_dibas
2027,2027,3,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.011229,0.995643,204.01,3,"1,2,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3577,2530,62,95,0.974936,0.97608,0.974129,0.96381,0.97608,0.969906,0.982962,0.974129,0.978526,0.973386,0.975104,0.974216,0.975104,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2027_round_3_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2027_round_3_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2027_round_3_training_history.csv,28_convnextv2nano_stylegan3_dibas
2027,2027,4,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,6.7e-05,1.0,204.04,4,"1,2,3,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3657,2580,12,15,0.99569,0.99537,0.995915,0.99422,0.99537,0.994795,0.996729,0.995915,0.996322,0.995475,0.995643,0.995558,0.995643,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2027_round_4_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2027_round_4_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2027_round_4_training_history.csv,28_convnextv2nano_stylegan3_dibas
2027,2027,5,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.006523,0.997821,206.32,5,"1,2,3,4",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3667,2541,51,5,0.99106,0.980324,0.998638,0.998036,0.980324,0.989101,0.986283,0.998638,0.992422,0.99216,0.989481,0.990762,0.989481,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2027_round_5_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2027_round_5_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2027_round_5_training_history.csv,28_convnextv2nano_stylegan3_dibas
2028,2028,1,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.002419,0.999455,204.65,1,"2,3,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3659,2566,26,13,0.993774,0.989969,0.99646,0.994959,0.989969,0.992458,0.992944,0.99646,0.994699,0.993952,0.993214,0.993578,0.993214,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2028_round_1_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2028_round_1_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2028_round_1_training_history.csv,28_convnextv2nano_stylegan3_dibas
2028,2028,2,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,8.3e-05,1.0,204.62,2,"1,3,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3655,2560,32,17,0.992178,0.987654,0.99537,0.993403,0.987654,0.99052,0.991321,0.99537,0.993341,0.992362,0.991512,0.991931,0.991512,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2028_round_2_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2028_round_2_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2028_round_2_training_history.csv,28_convnextv2nano_stylegan3_dibas
2028,2028,3,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,5.9e-05,1.0,204.3,3,"1,2,4,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3600,2588,4,72,0.987867,0.998457,0.980392,0.972932,0.998457,0.985529,0.99889,0.980392,0.989555,0.985911,0.989424,0.987542,0.989424,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2028_round_3_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2028_round_3_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2028_round_3_training_history.csv,28_convnextv2nano_stylegan3_dibas
2028,2028,4,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,5.7e-05,1.0,204.07,4,"1,2,3,5",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3659,2559,33,13,0.992656,0.987269,0.99646,0.994946,0.987269,0.991092,0.991062,0.99646,0.993753,0.993004,0.991864,0.992423,0.991864,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2028_round_4_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2028_round_4_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2028_round_4_training_history.csv,28_convnextv2nano_stylegan3_dibas
2028,2028,5,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.009825,0.996732,204.83,5,"1,2,3,4",29,116,1566,270,1836,6264,648,918,270,0,918,918,2592,3672,6264,3667,2498,94,5,0.984195,0.963735,0.998638,0.998002,0.963735,0.980569,0.975007,0.998638,0.986681,0.986505,0.981186,0.983625,0.981186,checkpoints/28_convnextv2nano_stylegan3_dibas/seed_2028_round_5_final.pth,results/28_convnextv2nano_stylegan3_dibas/seed_2028_round_5_predictions.csv,results/28_convnextv2nano_stylegan3_dibas/seed_2028_round_5_training_history.csv,28_convnextv2nano_stylegan3_dibas
