cnn_seed,run_seed,round_id,model_name,model_display_name,training_mode,epochs,train_loss_final,train_accuracy_final,elapsed_seconds,train_fold_id,test_fold_ids,raw_train_sample_count,raw_test_sample_count,real_train_patch_count,gan_train_patch_count,total_train_patch_count,test_patch_count,real_train_cocci_count,real_train_bacilli_count,gan_train_cocci_count,gan_train_bacilli_count,train_cocci_count,train_bacilli_count,test_cocci_count,test_bacilli_count,sample_count,tp,tn,fp,fn,accuracy,accuracy_cocci,accuracy_bacilli,precision_cocci,recall_cocci,f1_cocci,precision_bacilli,recall_bacilli,f1_bacilli,macro_precision,macro_recall,macro_f1,balanced_accuracy,checkpoint_path,prediction_path,training_history_path,run_tag
2026,2026,1,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.000116,1.0,142.8,1,"2,3,4,5",86,341,870,0,870,3309,380,490,0,0,380,490,1407,1902,3309,1891,1393,14,11,0.992445,0.99005,0.994217,0.992165,0.99005,0.991106,0.992651,0.994217,0.993433,0.992408,0.992133,0.99227,0.992133,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2026_round_1_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2026_round_1_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2026_round_1_training_history.csv,19_convnextv2nano_baseline_dataset2
2026,2026,2,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.677676,0.589008,123.57,2,"1,3,4,5",86,341,837,0,837,3342,344,493,0,0,344,493,1443,1899,3342,1899,0,1443,0,0.568223,0.0,1.0,0.0,0.0,0.0,0.568223,1.0,0.724671,0.284111,0.5,0.362335,0.5,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2026_round_2_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2026_round_2_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2026_round_2_training_history.csv,19_convnextv2nano_baseline_dataset2
2026,2026,3,convnextv2nano,ConvNeXtV2-Nano,baseline,10,7.5e-05,1.0,96.29,3,"1,2,4,5",85,342,806,0,806,3373,358,448,0,0,358,448,1429,1944,3373,1934,1416,13,10,0.993181,0.990903,0.994856,0.992987,0.990903,0.991944,0.993323,0.994856,0.994089,0.993155,0.992879,0.993016,0.992879,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2026_round_3_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2026_round_3_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2026_round_3_training_history.csv,19_convnextv2nano_baseline_dataset2
2026,2026,4,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.000201,1.0,99.27,4,"1,2,3,5",85,342,821,0,821,3358,351,470,0,0,351,470,1436,1922,3358,1891,1424,12,31,0.987195,0.991643,0.983871,0.978694,0.991643,0.985126,0.993694,0.983871,0.988758,0.986194,0.987757,0.986942,0.987757,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2026_round_4_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2026_round_4_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2026_round_4_training_history.csv,19_convnextv2nano_baseline_dataset2
2026,2026,5,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.006088,0.998817,104.72,5,"1,2,3,4",85,342,845,0,845,3334,354,491,0,0,354,491,1433,1901,3334,1898,1404,29,3,0.990402,0.979763,0.998422,0.997868,0.979763,0.988732,0.984951,0.998422,0.991641,0.991409,0.989092,0.990186,0.989092,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2026_round_5_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2026_round_5_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2026_round_5_training_history.csv,19_convnextv2nano_baseline_dataset2
2027,2027,1,convnextv2nano,ConvNeXtV2-Nano,baseline,10,9.7e-05,1.0,103.0,1,"2,3,4,5",86,341,870,0,870,3309,380,490,0,0,380,490,1407,1902,3309,1890,1401,6,12,0.99456,0.995736,0.993691,0.991507,0.995736,0.993617,0.996835,0.993691,0.995261,0.994171,0.994713,0.994439,0.994713,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2027_round_1_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2027_round_1_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2027_round_1_training_history.csv,19_convnextv2nano_baseline_dataset2
2027,2027,2,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.014333,0.995221,100.13,2,"1,3,4,5",86,341,837,0,837,3342,344,493,0,0,344,493,1443,1899,3342,1878,1324,119,21,0.958109,0.917533,0.988942,0.984387,0.917533,0.949785,0.940411,0.988942,0.964066,0.962399,0.953237,0.956925,0.953237,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2027_round_2_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2027_round_2_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2027_round_2_training_history.csv,19_convnextv2nano_baseline_dataset2
2027,2027,3,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.000144,1.0,97.25,3,"1,2,4,5",85,342,806,0,806,3373,358,448,0,0,358,448,1429,1944,3373,1935,1422,7,9,0.995256,0.995101,0.99537,0.993711,0.995101,0.994406,0.996395,0.99537,0.995883,0.995053,0.995236,0.995144,0.995236,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2027_round_3_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2027_round_3_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2027_round_3_training_history.csv,19_convnextv2nano_baseline_dataset2
2027,2027,4,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.022362,0.992692,98.15,4,"1,2,3,5",85,342,821,0,821,3358,351,470,0,0,351,470,1436,1922,3358,1896,1422,14,26,0.988088,0.990251,0.986472,0.982044,0.990251,0.98613,0.99267,0.986472,0.989562,0.987357,0.988362,0.987846,0.988362,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2027_round_4_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2027_round_4_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2027_round_4_training_history.csv,19_convnextv2nano_baseline_dataset2
2027,2027,5,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.00987,0.99645,100.66,5,"1,2,3,4",85,342,845,0,845,3334,354,491,0,0,354,491,1433,1901,3334,1889,1418,15,12,0.991902,0.989532,0.993688,0.991608,0.989532,0.990569,0.992122,0.993688,0.992904,0.991865,0.99161,0.991737,0.99161,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2027_round_5_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2027_round_5_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2027_round_5_training_history.csv,19_convnextv2nano_baseline_dataset2
2028,2028,1,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.014223,0.991954,103.11,1,"2,3,4,5",86,341,870,0,870,3309,380,490,0,0,380,490,1407,1902,3309,1879,1384,23,23,0.986099,0.983653,0.987907,0.983653,0.983653,0.983653,0.987907,0.987907,0.987907,0.98578,0.98578,0.98578,0.98578,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2028_round_1_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2028_round_1_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2028_round_1_training_history.csv,19_convnextv2nano_baseline_dataset2
2028,2028,2,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.000112,1.0,100.51,2,"1,3,4,5",86,341,837,0,837,3342,344,493,0,0,344,493,1443,1899,3342,1882,1420,23,17,0.988031,0.984061,0.991048,0.98817,0.984061,0.986111,0.987927,0.991048,0.989485,0.988048,0.987554,0.987798,0.987554,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2028_round_2_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2028_round_2_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2028_round_2_training_history.csv,19_convnextv2nano_baseline_dataset2
2028,2028,3,convnextv2nano,ConvNeXtV2-Nano,baseline,10,9.6e-05,1.0,97.55,3,"1,2,4,5",85,342,806,0,806,3373,358,448,0,0,358,448,1429,1944,3373,1936,1409,20,8,0.991699,0.986004,0.995885,0.994354,0.986004,0.990162,0.989775,0.995885,0.992821,0.992065,0.990944,0.991491,0.990944,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2028_round_3_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2028_round_3_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2028_round_3_training_history.csv,19_convnextv2nano_baseline_dataset2
2028,2028,4,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.61651,0.584653,98.04,4,"1,2,3,5",85,342,821,0,821,3358,351,470,0,0,351,470,1436,1922,3358,1916,183,1253,6,0.625074,0.127437,0.996878,0.968254,0.127437,0.225231,0.604607,0.996878,0.752701,0.786431,0.562158,0.488966,0.562158,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2028_round_4_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2028_round_4_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2028_round_4_training_history.csv,19_convnextv2nano_baseline_dataset2
2028,2028,5,convnextv2nano,ConvNeXtV2-Nano,baseline,10,0.102939,0.966864,100.94,5,"1,2,3,4",85,342,845,0,845,3334,354,491,0,0,354,491,1433,1901,3334,1893,1411,22,8,0.991002,0.984648,0.995792,0.994362,0.984648,0.989481,0.988512,0.995792,0.992138,0.991437,0.99022,0.99081,0.99022,checkpoints/19_convnextv2nano_baseline_dataset2/seed_2028_round_5_final.pth,results/19_convnextv2nano_baseline_dataset2/seed_2028_round_5_predictions.csv,results/19_convnextv2nano_baseline_dataset2/seed_2028_round_5_training_history.csv,19_convnextv2nano_baseline_dataset2
2026,2026,1,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.000138,1.0,150.15,1,"2,3,4,5",86,341,870,110,980,3309,380,490,110,0,490,490,1407,1902,3309,1888,1399,8,14,0.993351,0.994314,0.992639,0.990092,0.994314,0.992199,0.995781,0.992639,0.994207,0.992936,0.993477,0.993203,0.993477,checkpoints/20_convnextv2nano_gan_dataset2/seed_2026_round_1_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2026_round_1_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2026_round_1_training_history.csv,20_convnextv2nano_gan_dataset2
2026,2026,2,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.004242,0.998986,133.23,2,"1,3,4,5",86,341,837,149,986,3342,344,493,149,0,493,493,1443,1899,3342,1881,1423,20,18,0.98863,0.98614,0.990521,0.987509,0.98614,0.986824,0.989479,0.990521,0.99,0.988494,0.988331,0.988412,0.988331,checkpoints/20_convnextv2nano_gan_dataset2/seed_2026_round_2_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2026_round_2_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2026_round_2_training_history.csv,20_convnextv2nano_gan_dataset2
2026,2026,3,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.000102,1.0,100.93,3,"1,2,4,5",85,342,806,90,896,3373,358,448,90,0,448,448,1429,1944,3373,1934,1412,17,10,0.991995,0.988104,0.994856,0.992968,0.988104,0.99053,0.991287,0.994856,0.993068,0.992127,0.99148,0.991799,0.99148,checkpoints/20_convnextv2nano_gan_dataset2/seed_2026_round_3_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2026_round_3_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2026_round_3_training_history.csv,20_convnextv2nano_gan_dataset2
2026,2026,4,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.00011,1.0,119.07,4,"1,2,3,5",85,342,821,119,940,3358,351,470,119,0,470,470,1436,1922,3358,1876,1429,7,46,0.984217,0.995125,0.976067,0.968814,0.995125,0.981793,0.996283,0.976067,0.986071,0.982548,0.985596,0.983932,0.985596,checkpoints/20_convnextv2nano_gan_dataset2/seed_2026_round_4_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2026_round_4_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2026_round_4_training_history.csv,20_convnextv2nano_gan_dataset2
2026,2026,5,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.008025,0.996945,122.05,5,"1,2,3,4",85,342,845,137,982,3334,354,491,137,0,491,491,1433,1901,3334,1897,1414,19,4,0.993101,0.986741,0.997896,0.997179,0.986741,0.991933,0.990084,0.997896,0.993974,0.993631,0.992318,0.992953,0.992318,checkpoints/20_convnextv2nano_gan_dataset2/seed_2026_round_5_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2026_round_5_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2026_round_5_training_history.csv,20_convnextv2nano_gan_dataset2
2027,2027,1,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.000107,1.0,108.93,1,"2,3,4,5",86,341,870,110,980,3309,380,490,110,0,490,490,1407,1902,3309,1894,1401,6,8,0.995769,0.995736,0.995794,0.994322,0.995736,0.995028,0.996842,0.995794,0.996318,0.995582,0.995765,0.995673,0.995765,checkpoints/20_convnextv2nano_gan_dataset2/seed_2027_round_1_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2027_round_1_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2027_round_1_training_history.csv,20_convnextv2nano_gan_dataset2
2027,2027,2,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.003993,0.998986,109.31,2,"1,3,4,5",86,341,837,149,986,3342,344,493,149,0,493,493,1443,1899,3342,1875,1432,11,24,0.989527,0.992377,0.987362,0.983516,0.992377,0.987927,0.994168,0.987362,0.990753,0.988842,0.989869,0.98934,0.989869,checkpoints/20_convnextv2nano_gan_dataset2/seed_2027_round_2_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2027_round_2_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2027_round_2_training_history.csv,20_convnextv2nano_gan_dataset2
2027,2027,3,convnextv2nano,ConvNeXtV2-Nano,gan,10,7.7e-05,1.0,101.14,3,"1,2,4,5",85,342,806,90,896,3373,358,448,90,0,448,448,1429,1944,3373,1938,1412,17,6,0.993181,0.988104,0.996914,0.995769,0.988104,0.991921,0.991304,0.996914,0.994101,0.993537,0.992509,0.993011,0.992509,checkpoints/20_convnextv2nano_gan_dataset2/seed_2027_round_3_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2027_round_3_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2027_round_3_training_history.csv,20_convnextv2nano_gan_dataset2
2027,2027,4,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.000127,1.0,104.95,4,"1,2,3,5",85,342,821,119,940,3358,351,470,119,0,470,470,1436,1922,3358,1869,1427,9,53,0.981537,0.993733,0.972425,0.964189,0.993733,0.978738,0.995208,0.972425,0.983684,0.979698,0.983079,0.981211,0.983079,checkpoints/20_convnextv2nano_gan_dataset2/seed_2027_round_4_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2027_round_4_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2027_round_4_training_history.csv,20_convnextv2nano_gan_dataset2
2027,2027,5,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.006202,0.997963,108.75,5,"1,2,3,4",85,342,845,137,982,3334,354,491,137,0,491,491,1433,1901,3334,1887,1427,6,14,0.994001,0.995813,0.992635,0.990285,0.995813,0.993041,0.99683,0.992635,0.994729,0.993557,0.994224,0.993885,0.994224,checkpoints/20_convnextv2nano_gan_dataset2/seed_2027_round_5_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2027_round_5_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2027_round_5_training_history.csv,20_convnextv2nano_gan_dataset2
2028,2028,1,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.000165,1.0,108.57,1,"2,3,4,5",86,341,870,110,980,3309,380,490,110,0,490,490,1407,1902,3309,1889,1387,20,13,0.990027,0.985785,0.993165,0.990714,0.985785,0.988244,0.989523,0.993165,0.991341,0.990119,0.989475,0.989792,0.989475,checkpoints/20_convnextv2nano_gan_dataset2/seed_2028_round_1_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2028_round_1_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2028_round_1_training_history.csv,20_convnextv2nano_gan_dataset2
2028,2028,2,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.005828,0.997972,109.19,2,"1,3,4,5",86,341,837,149,986,3342,344,493,149,0,493,493,1443,1899,3342,1866,1426,17,33,0.985039,0.988219,0.982622,0.977382,0.988219,0.982771,0.990972,0.982622,0.986779,0.984177,0.985421,0.984775,0.985421,checkpoints/20_convnextv2nano_gan_dataset2/seed_2028_round_2_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2028_round_2_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2028_round_2_training_history.csv,20_convnextv2nano_gan_dataset2
2028,2028,3,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.00014,1.0,101.16,3,"1,2,4,5",85,342,806,90,896,3373,358,448,90,0,448,448,1429,1944,3373,1936,1398,31,8,0.988438,0.978307,0.995885,0.99431,0.978307,0.986243,0.98424,0.995885,0.990028,0.989275,0.987096,0.988136,0.987096,checkpoints/20_convnextv2nano_gan_dataset2/seed_2028_round_3_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2028_round_3_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2028_round_3_training_history.csv,20_convnextv2nano_gan_dataset2
2028,2028,4,convnextv2nano,ConvNeXtV2-Nano,gan,10,7.5e-05,1.0,105.05,4,"1,2,3,5",85,342,821,119,940,3358,351,470,119,0,470,470,1436,1922,3358,1891,1427,9,31,0.988088,0.993733,0.983871,0.978738,0.993733,0.986178,0.995263,0.983871,0.989534,0.987001,0.988802,0.987856,0.988802,checkpoints/20_convnextv2nano_gan_dataset2/seed_2028_round_4_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2028_round_4_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2028_round_4_training_history.csv,20_convnextv2nano_gan_dataset2
2028,2028,5,convnextv2nano,ConvNeXtV2-Nano,gan,10,0.012835,0.991853,109.57,5,"1,2,3,4",85,342,845,137,982,3334,354,491,137,0,491,491,1433,1901,3334,1901,1372,61,0,0.981704,0.957432,1.0,1.0,0.957432,0.978253,0.968909,1.0,0.984209,0.984455,0.978716,0.981231,0.978716,checkpoints/20_convnextv2nano_gan_dataset2/seed_2028_round_5_final.pth,results/20_convnextv2nano_gan_dataset2/seed_2028_round_5_predictions.csv,results/20_convnextv2nano_gan_dataset2/seed_2028_round_5_training_history.csv,20_convnextv2nano_gan_dataset2
2026,2026,1,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.000215,1.0,154.0,1,"2,3,4,5",86,341,870,110,980,3309,380,490,110,0,490,490,1407,1902,3309,1889,1397,10,13,0.993049,0.992893,0.993165,0.99078,0.992893,0.991835,0.994734,0.993165,0.993949,0.992757,0.993029,0.992892,0.993029,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_1_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_1_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_1_training_history.csv,31_convnextv2nano_stylegan3_dataset2
2026,2026,2,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.004024,0.998986,141.21,2,"1,3,4,5",86,341,837,149,986,3342,344,493,149,0,493,493,1443,1899,3342,1872,1429,14,27,0.987732,0.990298,0.985782,0.981456,0.990298,0.985857,0.992577,0.985782,0.989168,0.987016,0.98804,0.987512,0.98804,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_2_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_2_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_2_training_history.csv,31_convnextv2nano_stylegan3_dataset2
2026,2026,3,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,4e-05,1.0,106.58,3,"1,2,4,5",85,342,806,90,896,3373,358,448,90,0,448,448,1429,1944,3373,1935,1409,20,9,0.991402,0.986004,0.99537,0.993653,0.986004,0.989814,0.98977,0.99537,0.992562,0.991711,0.990687,0.991188,0.990687,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_3_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_3_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_3_training_history.csv,31_convnextv2nano_stylegan3_dataset2
2026,2026,4,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,7.8e-05,1.0,124.23,4,"1,2,3,5",85,342,821,119,940,3358,351,470,119,0,470,470,1436,1922,3358,1895,1430,6,27,0.990173,0.995822,0.985952,0.981469,0.995822,0.988593,0.996844,0.985952,0.991368,0.989156,0.990887,0.989981,0.990887,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_4_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_4_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_4_training_history.csv,31_convnextv2nano_stylegan3_dataset2
2026,2026,5,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.007801,0.996945,129.24,5,"1,2,3,4",85,342,845,137,982,3334,354,491,137,0,491,491,1433,1901,3334,1889,1422,11,12,0.993101,0.992324,0.993688,0.991632,0.992324,0.991978,0.994211,0.993688,0.993949,0.992921,0.993006,0.992963,0.993006,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_5_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_5_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2026_round_5_training_history.csv,31_convnextv2nano_stylegan3_dataset2
2027,2027,1,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,9e-05,1.0,114.84,1,"2,3,4,5",86,341,870,110,980,3309,380,490,110,0,490,490,1407,1902,3309,1889,1401,6,13,0.994258,0.995736,0.993165,0.990806,0.995736,0.993265,0.996834,0.993165,0.994996,0.99382,0.99445,0.99413,0.99445,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_1_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_1_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_1_training_history.csv,31_convnextv2nano_stylegan3_dataset2
2027,2027,2,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.003396,0.998986,116.41,2,"1,3,4,5",86,341,837,149,986,3342,344,493,149,0,493,493,1443,1899,3342,1892,1419,24,7,0.990724,0.983368,0.996314,0.995091,0.983368,0.989195,0.987474,0.996314,0.991874,0.991283,0.989841,0.990535,0.989841,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_2_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_2_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_2_training_history.csv,31_convnextv2nano_stylegan3_dataset2
2027,2027,3,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,7.4e-05,1.0,106.62,3,"1,2,4,5",85,342,806,90,896,3373,358,448,90,0,448,448,1429,1944,3373,1936,1411,18,8,0.992292,0.987404,0.995885,0.994362,0.987404,0.990871,0.990788,0.995885,0.99333,0.992575,0.991644,0.9921,0.991644,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_3_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_3_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_3_training_history.csv,31_convnextv2nano_stylegan3_dataset2
2027,2027,4,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,6.5e-05,1.0,110.37,4,"1,2,3,5",85,342,821,119,940,3358,351,470,119,0,470,470,1436,1922,3358,1881,1425,11,41,0.984515,0.99234,0.978668,0.972033,0.99234,0.982081,0.994186,0.978668,0.986366,0.983109,0.985504,0.984224,0.985504,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_4_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_4_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_4_training_history.csv,31_convnextv2nano_stylegan3_dataset2
2027,2027,5,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.007274,0.998982,114.83,5,"1,2,3,4",85,342,845,137,982,3334,354,491,137,0,491,491,1433,1901,3334,1900,1380,53,1,0.983803,0.963015,0.999474,0.999276,0.963015,0.98081,0.972862,0.999474,0.985989,0.986069,0.981244,0.983399,0.981244,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_5_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_5_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2027_round_5_training_history.csv,31_convnextv2nano_stylegan3_dataset2
2028,2028,1,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,9.5e-05,1.0,115.0,1,"2,3,4,5",86,341,870,110,980,3309,380,490,110,0,490,490,1407,1902,3309,1889,1397,10,13,0.993049,0.992893,0.993165,0.99078,0.992893,0.991835,0.994734,0.993165,0.993949,0.992757,0.993029,0.992892,0.993029,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2028_round_1_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2028_round_1_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2028_round_1_training_history.csv,31_convnextv2nano_stylegan3_dataset2
2028,2028,2,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,0.034594,0.989858,116.17,2,"1,3,4,5",86,341,837,149,986,3342,344,493,149,0,493,493,1443,1899,3342,1871,1405,38,28,0.980251,0.973666,0.985255,0.980461,0.973666,0.977051,0.980094,0.985255,0.982668,0.980277,0.979461,0.97986,0.979461,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2028_round_2_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2028_round_2_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2028_round_2_training_history.csv,31_convnextv2nano_stylegan3_dataset2
2028,2028,3,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,9.6e-05,1.0,106.28,3,"1,2,4,5",85,342,806,90,896,3373,358,448,90,0,448,448,1429,1944,3373,1938,1416,13,6,0.994367,0.990903,0.996914,0.995781,0.990903,0.993336,0.993337,0.996914,0.995122,0.994559,0.993908,0.994229,0.993908,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2028_round_3_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2028_round_3_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2028_round_3_training_history.csv,31_convnextv2nano_stylegan3_dataset2
2028,2028,4,convnextv2nano,ConvNeXtV2-Nano,stylegan3,10,7.7e-05,1.0,110.44,4,"1,2,3,5",85,342,821,119,940,3358,351,470,119,0,470,470,1436,1922,3358,1872,1425,11,50,0.981834,0.99234,0.973985,0.966102,0.99234,0.979045,0.994158,0.973985,0.983968,0.98013,0.983163,0.981507,0.983163,checkpoints/31_convnextv2nano_stylegan3_dataset2/seed_2028_round_4_final.pth,results/31_convnextv2nano_stylegan3_dataset2/seed_2028_round_4_predictions.csv,results/31_convnextv2nano_stylegan3_dataset2/seed_2028_round_4_training_history.csv,31_convnextv2nano_stylegan3_dataset2
